dominant_LDA_topic,ticker,quarter,total_mentions,avg_sentiment,sum_sentiment,quarter_total_mentions,mention_percentage,weighted_sentiment
3,PUMP,2021Q3,2,1,2,216,0.009259259,0.018518519
3,PUMP,2021Q4,1,0,0,164,0.006097561,0
3,PUMP,2022Q1,1,1,1,150,0.006666667,0.006666667
3,PUMP,2024Q3,4,1.25,5,163,0.024539877,0.122699387
3,PUMP,2024Q4,1,1,1,146,0.006849315,0.006849315
3,RES,2024Q2,1,1,1,102,0.009803922,0.009803922
3,RES,2024Q4,2,1,2,146,0.01369863,0.02739726
3,RIG,2004Q3,1,1,1,14,0.071428571,0.071428571
3,RIG,2005Q4,1,-1,-1,17,0.058823529,-0.058823529
3,RIG,2008Q3,1,1,1,8,0.125,0.125
3,RIG,2009Q4,1,1,1,32,0.03125,0.03125
3,RIG,2010Q1,1,1,1,25,0.04,0.04
3,RIG,2010Q2,6,-0.666666667,-4,55,0.109090909,-0.436363636
3,RIG,2010Q3,10,-0.3,-3,92,0.108695652,-0.326086957
3,RIG,2010Q4,3,0.666666667,2,41,0.073170732,0.146341463
3,RIG,2011Q2,2,0,0,35,0.057142857,0
3,RIG,2012Q1,1,-1,-1,48,0.020833333,-0.020833333
3,RIG,2012Q3,2,-1,-2,54,0.037037037,-0.074074074
3,RIG,2012Q4,1,1,1,45,0.022222222,0.022222222
3,RIG,2013Q1,4,-0.25,-1,68,0.058823529,-0.058823529
3,RIG,2013Q4,1,1,1,41,0.024390244,0.024390244
3,RIG,2014Q4,1,-2,-2,81,0.012345679,-0.024691358
3,RIG,2015Q1,2,-1.5,-3,73,0.02739726,-0.082191781
3,RIG,2015Q2,1,-1,-1,59,0.016949153,-0.016949153
3,RIG,2015Q3,4,-0.5,-2,95,0.042105263,-0.084210526
3,RIG,2015Q4,1,-1,-1,74,0.013513514,-0.013513514
3,RIG,2016Q1,2,0,0,88,0.022727273,0
3,RIG,2016Q2,2,-0.5,-1,90,0.022222222,-0.022222222
3,RIG,2016Q4,4,0.25,1,73,0.054794521,0.054794521
3,RIG,2017Q1,5,0,0,73,0.068493151,0
3,RIG,2017Q2,3,-0.333333333,-1,98,0.030612245,-0.030612245
3,RIG,2017Q3,3,0.333333333,1,112,0.026785714,0.026785714
3,RIG,2017Q4,7,-0.285714286,-2,125,0.056,-0.112
3,RIG,2018Q1,11,0.818181818,9,94,0.117021277,1.053191489
3,RIG,2018Q2,7,-0.142857143,-1,130,0.053846154,-0.053846154
3,RIG,2018Q3,17,0.764705882,13,126,0.134920635,1.753968254
3,RIG,2018Q4,4,0.75,3,143,0.027972028,0.083916084
3,RIG,2019Q1,7,0.428571429,3,140,0.05,0.15
3,RIG,2019Q2,4,0,0,154,0.025974026,0
3,RIG,2019Q3,6,0.166666667,1,157,0.038216561,0.038216561
3,RIG,2019Q4,4,-0.25,-1,172,0.023255814,-0.023255814
3,RIG,2020Q1,8,-0.5,-4,213,0.037558685,-0.150234742
3,RIG,2020Q2,2,-1,-2,190,0.010526316,-0.021052632
3,RIG,2020Q3,1,0,0,144,0.006944444,0
3,RIG,2020Q4,5,0,0,180,0.027777778,0
3,RIG,2021Q1,2,1,2,215,0.009302326,0.018604651
3,RIG,2021Q2,2,0,0,193,0.010362694,0
3,RIG,2021Q3,1,1,1,216,0.00462963,0.00462963
3,RIG,2022Q1,2,0,0,150,0.013333333,0
3,RIG,2022Q4,1,1,1,153,0.006535948,0.006535948
3,RIG,2023Q4,1,0,0,130,0.007692308,0
3,RIG,2024Q2,1,0,0,102,0.009803922,0
3,RIG,2024Q3,2,0.5,1,163,0.012269939,0.012269939
3,RIG,2024Q4,2,0,0,146,0.01369863,0
3,RNGR,2024Q3,1,2,2,163,0.006134969,0.012269939
3,RNGR,2024Q4,4,-1.25,-5,146,0.02739726,-0.136986301
3,SD,2009Q3,1,1,1,27,0.037037037,0.037037037
3,SD,2013Q1,1,-1,-1,68,0.014705882,-0.014705882
3,SD,2015Q3,1,1,1,95,0.010526316,0.010526316
3,SD,2016Q1,5,-1.8,-9,88,0.056818182,-0.511363636
3,SD,2016Q2,3,-1.333333333,-4,90,0.033333333,-0.133333333
3,SD,2017Q1,1,0,0,73,0.01369863,0
3,SD,2017Q4,7,-0.285714286,-2,125,0.056,-0.112
3,SD,2018Q1,2,0,0,94,0.021276596,0
3,SD,2018Q2,4,0,0,130,0.030769231,0
3,SDRL,2024Q3,1,1,1,163,0.006134969,0.006134969
3,SDRL,2024Q4,2,1,2,146,0.01369863,0.02739726
3,SLB,2002Q2,2,-0.5,-1,12,0.166666667,-0.166666667
3,SLB,2003Q1,1,1,1,3,0.333333333,0.333333333
3,SLB,2003Q3,1,-1,-1,4,0.25,-0.25
3,SLB,2003Q4,1,-1,-1,11,0.090909091,-0.090909091
3,SLB,2004Q1,3,1,3,19,0.157894737,0.473684211
3,SLB,2004Q3,1,-1,-1,14,0.071428571,-0.071428571
3,SLB,2005Q3,1,1,1,6,0.166666667,0.166666667
3,SLB,2005Q4,1,1,1,17,0.058823529,0.058823529
3,SLB,2006Q1,2,0,0,10,0.2,0
3,SLB,2007Q3,2,0.5,1,12,0.166666667,0.166666667
3,SLB,2007Q4,2,0,0,6,0.333333333,0
3,SLB,2008Q4,3,-1,-3,18,0.166666667,-0.5
3,SLB,2009Q1,3,-0.333333333,-1,19,0.157894737,-0.157894737
3,SLB,2009Q2,2,0,0,15,0.133333333,0
3,SLB,2009Q3,2,-1.5,-3,27,0.074074074,-0.222222222
3,SLB,2010Q1,2,2,4,25,0.08,0.32
3,SLB,2010Q4,2,1.5,3,41,0.048780488,0.146341463
3,SLB,2011Q1,1,2,2,39,0.025641026,0.051282051
3,SLB,2011Q2,2,1,2,35,0.057142857,0.114285714
3,SLB,2011Q3,2,1.5,3,28,0.071428571,0.214285714
3,SLB,2012Q2,6,-0.333333333,-2,35,0.171428571,-0.342857143
3,SLB,2012Q3,1,1,1,54,0.018518519,0.018518519
3,SLB,2012Q4,3,0,0,45,0.066666667,0
3,SLB,2013Q1,2,-0.5,-1,68,0.029411765,-0.029411765
3,SLB,2013Q2,1,1,1,47,0.021276596,0.021276596
3,SLB,2013Q3,6,1,6,55,0.109090909,0.654545455
3,SLB,2013Q4,2,1.5,3,41,0.048780488,0.146341463
3,SLB,2014Q2,1,0,0,38,0.026315789,0
3,SLB,2014Q3,1,2,2,39,0.025641026,0.051282051
3,SLB,2014Q4,5,-1,-5,81,0.061728395,-0.308641975
3,SLB,2015Q1,4,-0.75,-3,73,0.054794521,-0.164383562
3,SLB,2015Q3,6,0.166666667,1,95,0.063157895,0.063157895
3,SLB,2015Q4,2,-1,-2,74,0.027027027,-0.054054054
3,SLB,2016Q1,2,0,0,88,0.022727273,0
3,SLB,2016Q2,2,0,0,90,0.022222222,0
3,SLB,2016Q3,2,-1.5,-3,88,0.022727273,-0.068181818
3,SLB,2016Q4,2,0,0,73,0.02739726,0
3,SLB,2017Q1,2,0.5,1,73,0.02739726,0.02739726
3,SLB,2017Q2,2,0,0,98,0.020408163,0
3,SLB,2017Q3,4,0,0,112,0.035714286,0
3,SLB,2017Q4,7,0,0,125,0.056,0
3,SLB,2018Q1,1,0,0,94,0.010638298,0
3,SLB,2018Q2,4,0.5,2,130,0.030769231,0.061538462
3,SLB,2018Q3,3,0.666666667,2,126,0.023809524,0.047619048
3,SLB,2018Q4,4,-0.5,-2,143,0.027972028,-0.055944056
3,SLB,2019Q1,5,-0.4,-2,140,0.035714286,-0.071428571
3,SLB,2019Q2,9,0.222222222,2,154,0.058441558,0.116883117
3,SLB,2019Q3,8,0.5,4,157,0.050955414,0.203821656
3,SLB,2019Q4,8,-0.625,-5,172,0.046511628,-0.23255814
3,SLB,2020Q1,6,-0.5,-3,213,0.028169014,-0.084507042
3,SLB,2020Q2,7,-1.285714286,-9,190,0.036842105,-0.331578947
3,SLB,2020Q3,8,-0.875,-7,144,0.055555556,-0.388888889
3,SLB,2020Q4,7,-1,-7,180,0.038888889,-0.272222222
3,SLB,2021Q1,6,-0.166666667,-1,215,0.027906977,-0.027906977
3,SLB,2021Q2,5,0.2,1,193,0.025906736,0.025906736
3,SLB,2021Q3,22,0.363636364,8,216,0.101851852,0.814814815
3,SLB,2021Q4,4,1.25,5,164,0.024390244,0.12195122
3,SLB,2022Q1,5,0.6,3,150,0.033333333,0.1
3,SLB,2022Q2,8,0,0,131,0.061068702,0
3,SLB,2022Q3,3,0.666666667,2,103,0.029126214,0.058252427
3,SLB,2022Q4,6,-0.5,-3,153,0.039215686,-0.117647059
3,SLB,2023Q1,8,0.625,5,151,0.052980132,0.264900662
3,SLB,2023Q2,6,0.666666667,4,212,0.028301887,0.113207547
3,SLB,2023Q3,9,-0.333333333,-3,137,0.065693431,-0.197080292
3,SLB,2023Q4,8,0.375,3,130,0.061538462,0.184615385
3,SLB,2024Q1,3,0.666666667,2,128,0.0234375,0.046875
3,SLB,2024Q2,4,0.75,3,102,0.039215686,0.117647059
3,SLB,2024Q3,6,-0.166666667,-1,163,0.036809816,-0.036809816
3,STR,2009Q4,1,-1,-1,32,0.03125,-0.03125
3,STR,2013Q3,1,0,0,55,0.018181818,0
3,STR,2015Q2,1,0,0,59,0.016949153,0
3,STR,2015Q3,1,0,0,95,0.010526316,0
3,STR,2019Q1,2,-0.5,-1,140,0.014285714,-0.014285714
3,STR,2019Q3,1,0,0,157,0.006369427,0
3,STR,2019Q4,1,-1,-1,172,0.005813953,-0.005813953
3,STR,2020Q2,1,0,0,190,0.005263158,0
3,STR,2020Q3,1,0,0,144,0.006944444,0
3,STR,2021Q1,1,-1,-1,215,0.004651163,-0.004651163
3,STR,2021Q2,1,0,0,193,0.005181347,0
3,STR,2022Q3,2,0,0,103,0.019417476,0
3,STR,2023Q2,1,1,1,212,0.004716981,0.004716981
3,STR,2024Q4,1,1,1,146,0.006849315,0.006849315
3,TTI,2006Q4,1,0,0,10,0.1,0
3,TTI,2008Q2,1,-1,-1,9,0.111111111,-0.111111111
3,TTI,2008Q4,1,-2,-2,18,0.055555556,-0.111111111
3,TTI,2009Q1,1,-1,-1,19,0.052631579,-0.052631579
3,TTI,2009Q3,1,-1,-1,27,0.037037037,-0.037037037
3,TTI,2009Q4,2,0,0,32,0.0625,0
3,TTI,2010Q1,1,1,1,25,0.04,0.04
3,TTI,2010Q2,1,0,0,55,0.018181818,0
3,TTI,2010Q4,1,0,0,41,0.024390244,0
3,TTI,2011Q1,1,0,0,39,0.025641026,0
3,TTI,2017Q4,1,0,0,125,0.008,0
3,TTI,2019Q3,1,-1,-1,157,0.006369427,-0.006369427
3,TTI,2021Q3,1,0,0,216,0.00462963,0
3,TTI,2023Q1,1,0,0,151,0.006622517,0
3,TTI,2023Q2,1,-1,-1,212,0.004716981,-0.004716981
3,TTI,2024Q4,1,0,0,146,0.006849315,0
3,TUSK,2017Q1,1,2,2,73,0.01369863,0.02739726
3,TUSK,2024Q3,1,0,0,163,0.006134969,0
3,TUSK,2024Q4,2,0,0,146,0.01369863,0
3,USEG,2016Q4,1,1,1,73,0.01369863,0.01369863
3,USEG,2024Q3,6,0.166666667,1,163,0.036809816,0.036809816
3,VAL,2024Q4,2,0,0,146,0.01369863,0
3,VEI,2021Q3,3,0.333333333,1,216,0.013888889,0.013888889
3,VEI,2021Q4,1,0,0,164,0.006097561,0
3,VOC,2020Q4,1,1,1,180,0.005555556,0.005555556
3,VTLE,2023Q2,1,2,2,212,0.004716981,0.009433962
3,VTLE,2024Q3,2,0.5,1,163,0.012269939,0.012269939
3,VTLE,2024Q4,3,-0.333333333,-1,146,0.020547945,-0.020547945
3,VTS,2017Q2,1,1,1,98,0.010204082,0.010204082
3,VTS,2018Q2,1,0,0,130,0.007692308,0
3,WLL,2003Q4,1,1,1,11,0.090909091,0.090909091
3,WLL,2004Q1,3,1,3,19,0.157894737,0.473684211
3,WLL,2010Q3,1,1,1,92,0.010869565,0.010869565
3,WLL,2013Q4,1,1,1,41,0.024390244,0.024390244
3,WLL,2014Q3,1,2,2,39,0.025641026,0.051282051
3,WLL,2014Q4,3,-1.333333333,-4,81,0.037037037,-0.148148148
3,WLL,2015Q1,11,-0.545454545,-6,73,0.150684932,-0.904109589
3,WLL,2015Q2,2,0,0,59,0.033898305,0
3,WLL,2015Q3,3,-1,-3,95,0.031578947,-0.094736842
3,WLL,2015Q4,2,-1.5,-3,74,0.027027027,-0.081081081
3,WLL,2016Q1,1,-2,-2,88,0.011363636,-0.022727273
3,WLL,2016Q3,1,1,1,88,0.011363636,0.011363636
3,WLL,2017Q2,3,-0.333333333,-1,98,0.030612245,-0.030612245
3,WLL,2017Q4,1,-1,-1,125,0.008,-0.008
3,WLL,2018Q1,2,0,0,94,0.021276596,0
3,WLL,2018Q2,1,-1,-1,130,0.007692308,-0.007692308
3,WLL,2018Q4,1,-1,-1,143,0.006993007,-0.006993007
3,WLL,2019Q1,4,0.5,2,140,0.028571429,0.057142857
3,WLL,2019Q2,2,-1.5,-3,154,0.012987013,-0.038961039
3,WLL,2019Q3,1,2,2,157,0.006369427,0.012738854
3,WLL,2019Q4,4,-0.75,-3,172,0.023255814,-0.069767442
3,WLL,2020Q1,8,-1.5,-12,213,0.037558685,-0.450704225
3,WLL,2020Q2,18,-1.777777778,-32,190,0.094736842,-3.031578947
3,WLL,2020Q3,5,-0.2,-1,144,0.034722222,-0.034722222
3,WLL,2020Q4,1,-1,-1,180,0.005555556,-0.005555556
3,WLL,2021Q2,1,1,1,193,0.005181347,0.005181347
3,WLL,2022Q1,2,1,2,150,0.013333333,0.026666667
3,WLL,2025Q1,1,1,1,9,0.111111111,0.111111111
3,XOG,2016Q4,2,1.5,3,73,0.02739726,0.082191781
4,APA,2020Q4,1,2,2,180,0.005555556,0.011111111
4,APA,2022Q4,1,0,0,153,0.006535948,0
4,APA,2024Q1,1,0,0,128,0.0078125,0
4,AR,2021Q1,1,0,0,215,0.004651163,0
4,AR,2021Q3,1,0,0,216,0.00462963,0
4,AR,2024Q1,1,0,0,128,0.0078125,0
4,CPE,2021Q2,1,0,0,193,0.005181347,0
4,CRC,2015Q4,1,0,0,74,0.013513514,0
4,CRC,2023Q2,1,0,0,212,0.004716981,0
4,EP,2013Q2,1,1,1,47,0.021276596,0.021276596
4,EP,2020Q4,1,-1,-1,180,0.005555556,-0.005555556
4,EP,2022Q4,1,0,0,153,0.006535948,0
4,EQT,2006Q3,1,0,0,18,0.055555556,0
4,EQT,2007Q1,1,0,0,9,0.111111111,0
4,EQT,2011Q1,1,0,0,39,0.025641026,0
4,EQT,2016Q1,3,0,0,88,0.034090909,0
4,EQT,2016Q3,1,0,0,88,0.011363636,0
4,EQT,2016Q4,1,0,0,73,0.01369863,0
4,EQT,2017Q3,1,0,0,112,0.008928571,0
4,EQT,2018Q3,1,0,0,126,0.007936508,0
4,EQT,2018Q4,2,0,0,143,0.013986014,0
4,EQT,2019Q1,2,0,0,140,0.014285714,0
4,EQT,2019Q2,1,0,0,154,0.006493506,0
4,EQT,2019Q3,4,0,0,157,0.025477707,0
4,EQT,2019Q4,1,0,0,172,0.005813953,0
4,EQT,2021Q1,3,0,0,215,0.013953488,0
4,EQT,2021Q2,1,0,0,193,0.005181347,0
4,EQT,2022Q1,5,0,0,150,0.033333333,0
4,EQT,2022Q2,1,0,0,131,0.007633588,0
4,EQT,2022Q3,1,0,0,103,0.009708738,0
4,EQT,2022Q4,3,0,0,153,0.019607843,0
4,EQT,2023Q1,2,0,0,151,0.013245033,0
4,EQT,2023Q2,2,0,0,212,0.009433962,0
4,EQT,2024Q1,1,0,0,128,0.0078125,0
4,EQT,2024Q3,1,0,0,163,0.006134969,0
4,EXE,2007Q3,1,0,0,12,0.083333333,0
4,EXE,2024Q4,1,0,0,146,0.006849315,0
4,FANG,2017Q4,1,0,0,125,0.008,0
4,FANG,2018Q1,1,0,0,94,0.010638298,0
4,FANG,2018Q2,1,0,0,130,0.007692308,0
4,FANG,2018Q3,2,0,0,126,0.015873016,0
4,FANG,2018Q4,2,0,0,143,0.013986014,0
4,FANG,2021Q1,1,-2,-2,215,0.004651163,-0.009302326
4,HAL,2020Q4,1,1,1,180,0.005555556,0.005555556
4,HLX,2017Q2,1,0,0,98,0.010204082,0
4,HP,2004Q1,1,0,0,19,0.052631579,0
4,HP,2004Q2,1,0,0,11,0.090909091,0
4,HP,2010Q3,1,0,0,92,0.010869565,0
4,HP,2012Q1,1,0,0,48,0.020833333,0
4,HP,2015Q1,1,0,0,73,0.01369863,0
4,HP,2015Q4,1,0,0,74,0.013513514,0
4,HP,2019Q4,1,0,0,172,0.005813953,0
4,HP,2021Q2,1,0,0,193,0.005181347,0
4,HP,2023Q3,1,0,0,137,0.00729927,0
4,HP,2023Q4,3,0,0,130,0.023076923,0
4,HP,2024Q2,2,0,0,102,0.019607843,0
4,HP,2024Q3,1,0,0,163,0.006134969,0
4,NES,2013Q4,1,0,0,41,0.024390244,0
4,NESR,2018Q2,1,1,1,130,0.007692308,0.007692308
4,NEX,2009Q4,1,2,2,32,0.03125,0.0625
4,NEX,2019Q1,1,0,0,140,0.007142857,0
4,NEX,2019Q3,2,0.5,1,157,0.012738854,0.012738854
4,NEX,2022Q1,1,0,0,150,0.006666667,0
4,NEX,2023Q2,1,-1,-1,212,0.004716981,-0.004716981
4,NEX,2023Q4,1,0,0,130,0.007692308,0
4,PED,2022Q1,1,0,0,150,0.006666667,0
4,PED,2022Q2,1,0,0,131,0.007633588,0
4,PED,2022Q3,3,1,3,103,0.029126214,0.087378641
4,PED,2022Q4,3,0.333333333,1,153,0.019607843,0.019607843
4,RES,2014Q1,1,1,1,29,0.034482759,0.034482759
4,SLB,2021Q1,2,0.5,1,215,0.009302326,0.009302326
4,SLB,2022Q2,2,-0.5,-1,131,0.015267176,-0.015267176
4,SLB,2022Q4,2,1,2,153,0.013071895,0.026143791
4,SLB,2023Q2,1,0,0,212,0.004716981,0
4,SLB,2024Q1,1,0,0,128,0.0078125,0
4,SLB,2024Q2,1,-1,-1,102,0.009803922,-0.009803922
4,STR,2023Q3,1,0,0,137,0.00729927,0
4,STR,2024Q2,1,-1,-1,102,0.009803922,-0.009803922
4,TTI,2019Q3,1,1,1,157,0.006369427,0.006369427
4,TTI,2020Q1,1,0,0,213,0.004694836,0
4,TTI,2021Q4,1,0,0,164,0.006097561,0
4,VOC,2023Q1,1,1,1,151,0.006622517,0.006622517
4,VTS,2017Q2,1,0,0,98,0.010204082,0
4,VTS,2023Q1,1,0,0,151,0.006622517,0
