date,source,supply_side,demand_side,financial_risk,geopolitical_risk,esg_regulation,natural_factor
2024-10-21,The_Wall_Street_Journal,0,0,0,0,0,1
2024-11-28,Financial_Times,0,0,0,0,0,1
2024-10-21,The_Wall_Street_Journal,0,0,0,0,0,1
2024-12-13,Financial_Times,0,1,0,0,0,2
2024-10-28,Financial_Times,0,0,0,0,0,2
2024-10-04,Financial_Times,0,0,1,0,0,1
2024-12-22,API_NEWS_en,0,0,1,0,0,1
2024-11-27,API_NEWS_en,1,0,0,0,0,1
2024-12-10,API_NEWS_en,0,0,2,0,0,2
2024-11-27,API_NEWS_en,1,0,0,0,0,1
2024-12-10,API_NEWS_en,0,0,0,0,0,1
2024-11-28,API_NEWS_en,1,0,0,0,0,1
2024-11-27,API_NEWS_en,1,0,0,0,0,1
2024-11-28,API_NEWS_en,1,0,0,0,0,1
2010-06-30,The_Wall_Street_Journal,0,0,0,0,0,1
2022-12-28,Manila_Bulletin,0,1,0,0,0,1
2022-08-29,The_Strait_Times,0,0,5,0,0,3
2021-12-10,Thomson_Reuters,0,0,0,1,0,2
2020-11-19,The_Business_Times,0,0,0,0,0,1
2021-10-28,New_Strait_Times,0,0,1,0,0,1
2021-03-12,Thomson_Reuters,0,0,0,0,0,1
2020-05-20,Channel_News_Asia,0,0,0,0,0,1
2011-08-24,The_Wall_Street_Journal,0,0,1,0,0,1
2019-11-30,Viet_Nam_News,0,0,0,0,0,1
2019-03-14,Thomson_Reuters,0,0,0,0,1,2
2014-12-17,Thomson_Reuters,0,0,0,0,0,1
2000-01-18,The_Wall_Street_Journal,0,0,0,0,0,2
2015-04-23,Financial_Times,0,0,1,0,0,1
2019-04-17,Thomson_Reuters,0,0,0,0,1,1
2018-11-20,Thomson_Reuters,0,0,0,0,0,1
2023-02-02,Viet_Nam_News,1,0,0,0,3,2
2022-08-16,JoongAng_Daily,0,0,0,0,0,2
2023-02-24,Viet_Nam_News,0,1,0,0,1,2
2022-09-12,The_Business_Times,0,1,0,0,0,1
2022-04-06,The_Business_Times,0,1,0,0,0,1
2023-02-24,Viet_Nam_News,1,1,1,0,2,2
2022-09-10,Viet_Nam_News,0,0,0,0,2,2
2022-03-25,Thomson_Reuters,0,0,0,0,0,1
2022-08-12,Viet_Nam_News,0,0,0,0,0,1
2022-07-11,Viet_Nam_News,0,0,0,0,0,1
2023-05-25,The_Business_Times,0,0,0,0,0,1
2022-04-07,The_Business_Times,0,1,0,0,0,1
2022-05-09,The_Business_Times,0,0,0,1,0,1
2022-01-11,Financial_Times,0,0,0,0,0,1
2022-09-16,The_Strait_Times,0,0,0,0,0,1
2023-04-10,Nikkei_Asia,0,0,0,0,0,1
2022-02-26,The_Strait_Times,0,0,0,0,0,1
2022-08-29,The_Strait_Times,0,0,0,0,0,1
2021-06-16,Thomson_Reuters,0,0,2,0,0,1
2021-04-06,Channel_News_Asia,0,0,0,0,0,1
2020-08-27,The_Strait_Times,0,0,0,0,0,1
2020-03-19,Financial_Times,0,0,1,0,0,2
2021-07-08,The_Strait_Times,0,0,0,0,0,1
2021-03-08,The_Strait_Times,0,0,0,0,0,1
2021-07-08,The_Strait_Times,0,0,0,0,0,1
2020-10-06,Thomson_Reuters,0,0,0,0,1,1
2021-06-16,Thomson_Reuters,0,0,2,0,0,1
2021-03-20,New_Strait_Times,0,0,0,0,0,1
2021-10-14,Financial_Times,0,0,0,0,1,2
2020-11-20,Financial_Times,0,0,0,0,0,1
2020-03-20,Financial_Times,1,0,0,0,0,1
2021-07-06,The_Strait_Times,1,1,0,0,0,2
2020-02-13,Viet_Nam_News,0,0,0,0,1,2
2020-02-14,Financial_Times,0,0,0,0,0,1
2020-10-14,Financial_Times,0,0,1,1,0,1
2021-08-11,Thomson_Reuters,0,0,1,0,0,1
2020-05-09,The_Jakarta_Post,0,0,0,0,0,1
2020-09-16,Channel_News_Asia,0,0,1,0,0,1
2020-02-12,Viet_Nam_News,0,0,0,0,1,2
2020-03-04,Channel_News_Asia,0,0,0,0,0,1
2021-08-11,Thomson_Reuters,0,0,1,0,0,1
2021-03-29,Financial_Times,1,0,0,1,1,1
2020-09-02,Channel_News_Asia,0,0,0,0,0,1
2020-03-17,Financial_Times,1,0,2,0,0,1
2020-09-24,Thomson_Reuters,0,0,0,0,0,1
2021-02-25,Financial_Times,1,0,0,1,0,2
2021-06-08,Manila_Bulletin,0,0,0,0,0,1
2020-12-02,Financial_Times,0,0,0,0,0,1
2021-07-06,Channel_News_Asia,0,0,0,0,0,1
2020-05-12,The_Jakarta_Post,0,0,0,0,0,1
2020-02-13,Viet_Nam_News,0,0,0,0,1,2
2021-03-01,Financial_Times,0,0,0,0,1,1
2014-12-04,The_Wall_Street_Journal,1,0,2,0,0,1
2010-06-16,The_Wall_Street_Journal,0,0,0,0,0,1
2016-10-11,The_Jakarta_Post,0,0,0,0,0,1
2017-02-16,The_Wall_Street_Journal,0,0,0,0,0,1
2015-04-21,The_Wall_Street_Journal,0,0,0,0,0,1
2013-04-11,The_Wall_Street_Journal,0,0,0,0,0,1
2006-06-02,The_Wall_Street_Journal,0,0,2,0,0,1
2016-05-16,The_Jakarta_Post,0,0,0,0,0,1
2019-07-26,Financial_Times,0,0,0,0,0,1
2016-06-16,The_Jakarta_Post,0,0,0,0,0,1
2004-11-22,The_Wall_Street_Journal,0,0,0,0,0,1
2012-09-10,Channel_News_Asia,0,0,0,0,0,1
2013-01-06,The_Wall_Street_Journal,0,0,0,0,0,1
2013-09-22,The_Wall_Street_Journal,0,0,0,0,0,1
2018-04-25,The_Wall_Street_Journal,0,0,0,0,0,1
2019-06-11,The_Jakarta_Post,0,0,0,0,1,1
2010-09-29,The_Wall_Street_Journal,0,0,0,0,0,1
2017-10-02,The_Myanmar_Times,0,0,0,0,1,1
2015-10-28,The_Wall_Street_Journal,0,0,0,0,0,1
2001-02-15,The_Wall_Street_Journal,0,0,2,0,0,1
2015-02-05,The_Wall_Street_Journal,0,0,2,0,0,1
2019-05-26,Thomson_Reuters,0,0,0,0,0,1
2015-07-23,The_Wall_Street_Journal,0,0,0,0,0,1
2004-03-18,The_Wall_Street_Journal,1,0,0,0,1,1
2012-08-31,The_Wall_Street_Journal,0,0,0,0,0,1
2019-04-03,The_Wall_Street_Journal,1,0,2,0,0,1
2019-02-21,Thomson_Reuters,0,0,0,0,0,1
2001-02-22,The_Wall_Street_Journal,0,0,2,0,0,1
2017-03-13,The_Wall_Street_Journal,0,0,0,0,0,1
2019-06-24,Thomson_Reuters,0,0,0,0,0,1
2023-11-17,Viet_Nam_News,1,0,0,1,1,2
2024-04-19,Financial_Times,0,0,0,0,0,1
2024-05-10,Financial_Times,0,0,1,0,0,1
2024-04-18,Financial_Times,0,1,1,0,0,1
2024-04-17,Financial_Times,0,0,0,0,0,1
2024-03-04,Nikkei_Asia,0,0,0,0,0,1
2024-07-15,Thomson_Reuters,0,0,0,0,0,2
2024-03-09,The_Wall_Street_Journal,0,0,0,0,0,1
2024-03-04,The_Business_Times,1,0,0,0,0,1
2024-05-15,The_Wall_Street_Journal,0,0,0,0,0,1
2024-04-17,The_Wall_Street_Journal,0,0,0,0,0,1
2023-12-26,The_Business_Times,0,0,0,0,3,1
2024-06-26,The_Strait_Times,0,0,0,0,0,1
2024-06-03,The_Strait_Times,0,0,0,0,0,2
2024-12-20,API_NEWS_en,0,0,0,0,0,1
2021-05-06,Thomson_Reuters,1,1,0,0,0,1
2020-06-17,Thomson_Reuters,7,1,0,0,0,1
2020-06-18,Channel_News_Asia,7,1,0,0,0,1
2021-11-23,Thomson_Reuters,2,0,0,0,0,1
2021-11-04,Thomson_Reuters,0,0,0,0,0,1
2011-10-17,The_Wall_Street_Journal,1,0,0,0,0,2
2010-11-13,The_Wall_Street_Journal,3,0,0,0,0,1
2009-08-10,The_Wall_Street_Journal,1,0,0,0,0,1
2011-03-18,The_Wall_Street_Journal,0,0,0,0,0,1
2011-10-27,The_Wall_Street_Journal,0,0,0,0,0,1
2012-12-24,The_Wall_Street_Journal,2,0,0,0,0,1
2016-09-07,The_Wall_Street_Journal,0,0,0,0,0,2
2022-02-22,Thomson_Reuters,1,0,0,0,0,1
2022-02-23,Thomson_Reuters,1,0,0,1,0,1
2022-11-16,Thomson_Reuters,0,0,0,0,0,1
2023-05-01,Thomson_Reuters,1,0,1,0,0,1
2022-11-07,Thomson_Reuters,0,0,2,1,0,1
2022-08-01,Thomson_Reuters,1,0,1,1,0,1
2022-10-11,Thomson_Reuters,0,0,1,0,0,1
2022-06-13,Thomson_Reuters,1,0,2,0,0,1
2022-02-22,Thomson_Reuters,1,0,0,0,0,1
2023-02-21,Thomson_Reuters,0,0,1,1,0,1
2022-02-23,Thomson_Reuters,1,0,0,1,0,1
2020-11-02,Thomson_Reuters,0,0,1,0,0,1
2021-11-01,Thomson_Reuters,1,0,1,0,0,1
2021-03-13,Thomson_Reuters,0,0,2,0,0,1
2020-12-05,Thomson_Reuters,0,0,1,0,0,1
2021-05-03,Thomson_Reuters,1,0,0,0,0,1
2021-05-03,Thomson_Reuters,0,0,0,0,0,1
2020-01-02,Thomson_Reuters,3,0,1,0,0,1
2021-08-19,Thomson_Reuters,2,0,0,0,0,2
2020-04-02,Thomson_Reuters,1,0,1,0,0,1
2020-12-04,Thomson_Reuters,0,0,1,0,0,1
2021-03-14,Thomson_Reuters,0,0,2,0,0,1
2020-04-02,Thomson_Reuters,0,0,0,0,0,1
2021-08-03,Thomson_Reuters,0,0,0,1,0,1
2017-10-12,Thomson_Reuters,0,0,1,0,0,1
2016-12-14,Thomson_Reuters,0,0,1,0,0,1
2016-12-14,Thomson_Reuters,1,0,0,0,0,1
2016-12-14,Thomson_Reuters,2,0,1,0,0,1
2016-06-21,Thomson_Reuters,0,0,1,0,0,1
2018-10-24,Thomson_Reuters,1,0,0,0,0,1
2019-11-06,Thomson_Reuters,2,0,0,0,0,1
2017-11-14,Thomson_Reuters,0,0,1,0,0,1
2018-03-10,Thomson_Reuters,0,0,1,0,0,1
2024-02-14,Taipei_Times,1,0,1,0,0,1
2020-04-28,Thomson_Reuters,1,0,1,0,0,1
2020-04-26,Thomson_Reuters,2,0,1,0,0,1
2020-04-27,Thomson_Reuters,2,0,1,0,0,1
2020-04-27,Thomson_Reuters,1,0,1,0,0,1
2020-04-27,Thomson_Reuters,1,0,1,0,0,1
2018-01-06,Thomson_Reuters,1,0,1,0,0,1
2018-01-05,Thomson_Reuters,1,0,1,0,0,1
2018-01-07,Thomson_Reuters,1,0,1,0,0,1
2022-02-24,Thomson_Reuters,0,0,1,0,0,2
2014-10-09,The_Wall_Street_Journal,0,0,0,0,0,1
2021-07-21,The_Phnom_Penh_Post,0,0,1,0,1,1
2023-01-06,Thomson_Reuters,0,0,0,0,0,1
2021-09-23,The_Wall_Street_Journal,0,0,0,0,0,1
2017-01-04,Thomson_Reuters,0,0,0,0,0,1
2017-10-13,Thomson_Reuters,1,0,0,0,0,1
2022-06-29,Thomson_Reuters,1,0,0,0,0,1
2022-08-17,Thomson_Reuters,0,0,0,0,0,1
2021-11-15,Thomson_Reuters,0,0,0,0,0,1
2020-05-07,Thomson_Reuters,0,0,0,0,0,1
2021-02-24,The_Wall_Street_Journal,3,0,0,0,0,3
2020-04-02,Thomson_Reuters,0,0,1,0,0,1
2017-01-04,Thomson_Reuters,0,0,1,0,0,1
2005-12-03,The_Wall_Street_Journal,0,0,0,0,0,2
2017-01-04,Thomson_Reuters,0,0,0,0,0,1
2015-05-06,The_Wall_Street_Journal,0,0,1,0,0,2
2009-08-24,The_Wall_Street_Journal,1,0,0,0,0,2
2016-07-02,The_Wall_Street_Journal,1,0,2,0,0,1
2012-04-12,The_Wall_Street_Journal,0,0,0,0,0,1
2005-12-05,The_Wall_Street_Journal,0,0,0,0,0,1
2012-10-31,The_Wall_Street_Journal,0,0,0,0,0,2
2011-12-19,The_Wall_Street_Journal,1,1,0,0,0,1
2022-02-02,New_Strait_Times,0,0,0,0,0,1
2022-05-18,The_Business_Times,0,0,0,0,0,1
2023-05-31,Thomson_Reuters,0,0,0,0,0,1
2023-03-17,The_Business_Times,0,0,0,0,0,1
2023-03-17,Thomson_Reuters,0,0,0,0,0,1
2022-04-19,Viet_Nam_News,0,0,0,0,1,1
2023-02-27,The_Strait_Times,0,0,1,0,1,1
2021-05-04,Thomson_Reuters,0,0,0,0,0,1
2021-01-07,The_Business_Times,0,0,2,0,0,1
2021-01-08,The_Business_Times,0,0,2,0,0,1
2021-01-07,The_Business_Times,0,0,0,0,0,1
2021-10-20,Viet_Nam_News,0,0,0,0,0,3
2021-02-25,The_Business_Times,0,0,0,0,0,1
2021-06-01,New_Strait_Times,0,0,0,0,0,1
2020-02-06,Thomson_Reuters,0,0,0,0,0,1
2021-05-05,Thomson_Reuters,0,0,0,0,0,1
2023-06-13,Thomson_Reuters,0,0,0,0,0,1
2020-03-27,Thomson_Reuters,0,0,0,0,0,2
2017-12-29,Financial_Times,0,0,0,0,0,1
2019-04-16,Thomson_Reuters,0,1,0,0,0,1
2019-04-16,Thomson_Reuters,0,1,0,0,0,1
2010-04-12,The_Wall_Street_Journal,0,0,0,0,0,1
2018-07-26,The_Wall_Street_Journal,0,0,0,0,0,1
2006-05-30,The_Wall_Street_Journal,0,0,1,0,0,1
2011-02-11,The_Wall_Street_Journal,0,0,0,0,0,1
2012-07-19,The_Wall_Street_Journal,0,0,0,0,0,1
2018-08-14,Thomson_Reuters,0,0,0,0,0,1
2018-10-10,Thomson_Reuters,2,0,0,0,0,1
2008-09-29,The_Wall_Street_Journal,0,0,0,0,0,1
2018-08-14,Thomson_Reuters,0,0,0,0,0,1
2018-08-15,Thomson_Reuters,0,0,0,0,0,1
2010-06-22,The_Wall_Street_Journal,0,0,0,0,0,1
2017-04-19,Financial_Times,0,0,0,0,0,1
2006-05-01,The_Wall_Street_Journal,0,0,0,0,0,1
2015-07-13,The_Myanmar_Times,0,0,0,0,0,1
2016-11-04,Financial_Times,0,0,0,0,0,1
2012-03-21,The_Wall_Street_Journal,0,0,0,0,0,2
2009-07-09,The_Wall_Street_Journal,0,0,0,0,0,1
2017-11-29,Financial_Times,0,0,0,0,0,1
2010-04-12,The_Wall_Street_Journal,0,0,0,0,0,1
2006-05-05,The_Wall_Street_Journal,0,0,0,0,0,1
2009-09-05,The_Wall_Street_Journal,0,0,0,0,0,1
2023-10-03,Channel_News_Asia,0,0,0,0,0,1
2023-07-17,Manila_Bulletin,0,0,0,0,0,1
2023-09-08,South_China_Morning_Post,0,0,0,0,0,1
2023-07-27,The_Business_Times,0,0,0,0,0,1
2023-09-08,Thomson_Reuters,0,0,0,0,0,1
2023-10-02,Thomson_Reuters,0,0,0,0,0,1
2020-10-5,The_Business_Times,1,0,3,0,0,1
2024-12-22,API_NEWS_en,0,0,0,0,0,1
2018-04-23,Thomson_Reuters,0,0,2,0,0,1
1999-01-11,The_Wall_Street_Journal,2,0,0,0,0,1
2005-02-04,The_Wall_Street_Journal,0,0,0,1,0,1
1999-01-19,The_Wall_Street_Journal,0,0,0,0,0,1
2018-04-22,Thomson_Reuters,0,0,2,0,0,1
2004-06-17,The_Wall_Street_Journal,0,0,1,0,0,1
2005-02-03,The_Wall_Street_Journal,0,0,0,1,0,1
2017-05-10,The_Wall_Street_Journal,0,0,0,0,0,2
2004-05-17,The_Wall_Street_Journal,0,0,2,0,0,1
2017-05-08,Thomson_Reuters,0,1,1,0,0,1
1998-10-19,The_Wall_Street_Journal,0,0,0,0,0,1
2018-04-20,Thomson_Reuters,0,0,2,0,0,1
1998-08-18,The_Wall_Street_Journal,0,1,0,0,0,1
1999-03-25,The_Wall_Street_Journal,0,0,0,0,0,1
2014-07-21,The_Wall_Street_Journal,2,0,0,0,0,1
2004-08-25,The_Wall_Street_Journal,0,0,0,0,0,1
2023-02-22,Thomson_Reuters,2,0,0,0,0,2
2023-04-03,Thomson_Reuters,1,0,0,0,0,2
2021-03-12,Thomson_Reuters,2,0,1,0,0,1
2020-01-29,Thomson_Reuters,0,0,1,0,0,1
2021-03-12,Thomson_Reuters,2,0,1,0,0,1
2019-06-10,Thomson_Reuters,1,0,0,0,0,1
2017-02-06,Thomson_Reuters,0,0,0,0,0,1
2018-04-10,Thomson_Reuters,0,0,0,0,0,1
2019-06-10,Thomson_Reuters,1,0,0,0,0,1
2020-08-17,Thomson_Reuters,1,0,4,0,0,1
2019-09-09,Thomson_Reuters,1,0,1,0,0,1
2019-12-23,Thomson_Reuters,2,0,0,0,0,1
2019-09-10,Thomson_Reuters,1,0,1,0,0,1
2019-12-20,Thomson_Reuters,1,0,0,0,0,1
2019-07-15,Thomson_Reuters,1,0,1,0,0,1
2019-09-09,Thomson_Reuters,0,0,0,0,0,1
2023-05-04,Thomson_Reuters,1,0,0,0,0,1
2022-03-11,Thomson_Reuters,1,0,0,0,0,1
2021-12-13,Thomson_Reuters,1,0,1,0,0,1
2021-12-13,Thomson_Reuters,1,0,1,0,0,1
2021-08-04,Thomson_Reuters,1,0,1,0,0,1
2021-10-05,Thomson_Reuters,1,0,0,0,0,1
2021-08-04,Thomson_Reuters,1,0,1,0,0,1
2021-08-05,Thomson_Reuters,1,0,1,0,0,1
2016-12-13,Thomson_Reuters,0,0,0,0,0,1
2019-11-18,Thomson_Reuters,1,0,0,0,0,1
2017-10-05,Thomson_Reuters,2,0,0,0,0,2
2023-04-18,Thomson_Reuters,0,3,0,0,2,2
2020-07-16,Financial_Times,3,6,6,1,0,2
2020-06-24,Thomson_Reuters,0,0,2,0,0,1
2020-06-24,Thomson_Reuters,0,0,2,0,0,1
2020-07-16,Thomson_Reuters,0,0,1,0,0,1
2020-07-16,Thomson_Reuters,1,0,2,0,0,1
2020-07-16,Financial_Times,1,0,3,0,0,1
2020-05-13,Thomson_Reuters,0,0,1,0,0,1
2018-04-09,Thomson_Reuters,0,0,0,0,0,1
2019-11-19,Thomson_Reuters,1,0,0,0,0,1
2019-11-02,Thomson_Reuters,1,0,0,0,0,3
2017-02-02,Thomson_Reuters,0,0,0,0,0,1
2019-11-20,Thomson_Reuters,1,0,0,0,0,1
2016-09-20,Thomson_Reuters,0,0,2,0,0,1
2019-11-02,Channel_News_Asia,1,0,0,0,0,3
2018-12-26,Thomson_Reuters,0,1,0,0,0,1
2022-11-09,Manila_Bulletin,0,0,0,0,0,1
2022-10-24,Manila_Bulletin,0,0,0,0,1,1
2023-01-26,Manila_Bulletin,0,0,0,0,0,1
2023-02-27,Manila_Bulletin,0,0,0,0,0,1
2022-11-02,Manila_Bulletin,0,1,0,0,0,1
2023-05-19,Manila_Bulletin,0,0,0,0,0,1
2023-03-31,Manila_Bulletin,0,0,0,0,0,1
2022-11-17,Manila_Bulletin,0,0,0,0,0,1
2022-12-23,Manila_Bulletin,0,0,0,0,0,1
2022-12-08,Manila_Bulletin,0,0,0,0,1,1
2023-01-13,Manila_Bulletin,0,0,0,0,0,1
2023-05-25,Manila_Bulletin,0,0,0,0,0,1
2023-02-23,The_Wall_Street_Journal,5,0,0,0,0,3
2021-01-24,Manila_Bulletin,0,0,0,0,0,1
2020-10-14,Manila_Bulletin,0,0,0,0,0,1
2020-11-17,Manila_Bulletin,0,0,0,0,0,1
2021-09-02,Manila_Bulletin,0,0,0,0,0,1
2020-10-08,Manila_Bulletin,0,0,0,0,0,1
2013-04-16,The_Wall_Street_Journal,1,0,1,0,0,1
2015-09-01,The_Wall_Street_Journal,2,0,0,0,0,2
2007-11-15,The_Wall_Street_Journal,0,0,0,0,0,1
2008-10-22,The_Wall_Street_Journal,0,0,0,0,0,1
2013-02-07,The_Wall_Street_Journal,0,0,0,0,0,1
2023-06-22,Manila_Bulletin,0,1,0,0,0,1
2006-05-13,The_Wall_Street_Journal,0,0,3,0,0,1
2013-12-05,The_Wall_Street_Journal,0,0,0,0,0,1
2011-08-25,The_Wall_Street_Journal,0,0,0,0,0,1
2001-03-02,The_Wall_Street_Journal,0,0,0,0,0,1
2019-12-26,The_Wall_Street_Journal,1,0,1,0,0,2
2013-03-15,The_Wall_Street_Journal,2,0,0,0,0,1
2013-01-30,The_Wall_Street_Journal,0,0,0,0,0,1
2006-08-15,The_Wall_Street_Journal,0,0,0,0,0,1
2005-09-28,The_Wall_Street_Journal,0,0,0,0,0,1
2023-07-25,Manila_Bulletin,0,3,0,0,0,1
2023-08-04,Manila_Bulletin,0,0,0,0,0,1
2023-05-13,Bangkok_Post,0,0,0,0,0,1
2022-02-8,Bangkok_Post,0,0,0,0,0,1
2023-04-25,Financial_Times,0,0,3,0,0,1
2022-02-15,Bangkok_Post,0,0,0,0,0,1
2023-01-19,New_Strait_Times,0,0,0,0,0,1
2023-02-13,Bangkok_Post,0,1,0,0,0,1
2023-05-16,Bangkok_Post,0,0,0,0,0,1
2023-03-27,Viet_Nam_News,0,0,0,0,1,1
2023-02-18,Bangkok_Post,0,0,1,0,0,1
2022-11-16,Bangkok_Post,0,1,0,0,0,1
2023-03-25,Bangkok_Post,0,0,1,0,0,1
2022-02-5,Bangkok_Post,0,0,0,0,0,1
2023-03-02,Bangkok_Post,0,0,2,0,0,1
2022-02-9,Bangkok_Post,0,0,1,0,0,1
2023-02-07,Manila_Bulletin,0,0,0,0,0,1
2022-11-18,Bangkok_Post,0,0,0,0,0,1
2023-01-30,Bangkok_Post,0,1,0,0,0,1
2022-02-17,The_Phnom_Penh_Post,0,0,0,0,0,1
2022-09-16,Viet_Nam_News,0,0,0,0,1,2
2022-01-24,Thomson_Reuters,0,0,0,0,0,1
2022-02-08,Thomson_Reuters,0,0,0,0,0,1
2023-06-5,Bangkok_Post,0,2,1,0,1,1
2022-12-10,Bangkok_Post,0,0,0,0,0,1
2023-01-26,New_Strait_Times,0,0,0,0,0,2
2022-09-20,Manila_Bulletin,0,0,0,0,0,1
2022-10-6,Bangkok_Post,0,0,0,0,0,1
2023-03-11,Bangkok_Post,0,0,1,0,0,1
2022-12-20,Manila_Bulletin,0,1,0,0,0,1
2022-09-15,The_Business_Times,1,0,3,0,0,1
2023-02-22,Viet_Nam_News,0,1,0,0,0,1
2023-02-22,Bangkok_Post,0,0,0,0,0,2
2023-02-07,Bangkok_Post,0,0,0,0,0,1
2022-07-23,New_Strait_Times,0,0,0,0,0,1
2022-11-12,Bangkok_Post,0,0,2,0,0,1
2022-08-09,The_Jakarta_Post,0,0,0,0,0,2
2022-10-10,The_Jakarta_Post,0,0,0,0,0,1
2023-01-23,South_China_Morning_Post,0,0,0,0,0,1
2022-06-18,The_Jakarta_Post,0,0,0,0,0,1
2020-02-12,The_Myanmar_Times,0,0,0,0,0,1
2021-05-30,The_Phnom_Penh_Post,0,0,0,0,0,1
2021-04-23,Financial_Times,0,0,1,0,0,1
2021-11-02,Manila_Bulletin,1,1,0,0,0,1
2020-10-22,The_Wall_Street_Journal,0,0,0,0,0,1
2021-04-03,Viet_Nam_News,0,0,0,0,0,1
2020-01-28,Thomson_Reuters,0,0,0,0,0,1
2021-04-24,New_Strait_Times,0,0,0,0,0,2
2021-06-08,New_Strait_Times,0,1,0,0,0,2
2021-12-07,Thomson_Reuters,0,0,0,0,0,1
2021-04-01,The_Jakarta_Post,0,0,1,2,0,1
2020-06-04,Thomson_Reuters,0,0,0,0,0,1
2020-03-29,Financial_Times,0,0,0,0,1,1
2021-03-02,Financial_Times,0,0,0,0,0,1
2020-06-22,Thomson_Reuters,0,0,0,0,0,2
2021-11-17,Thomson_Reuters,0,0,0,0,0,1
2020-11-26,The_Business_Times,0,1,0,0,0,2
2020-02-28,Viet_Nam_News,0,0,0,0,0,1
2021-07-12,Financial_Times,0,1,0,0,4,2
2021-10-19,New_Strait_Times,0,0,0,0,0,2
2020-04-16,Thomson_Reuters,0,0,0,0,0,1
2020-02-19,The_Phnom_Penh_Post,0,0,0,0,0,1
2021-01-14,New_Strait_Times,0,0,0,0,0,1
2021-03-03,Channel_News_Asia,0,0,0,0,1,1
2020-02-27,Thomson_Reuters,0,1,0,0,0,2
2021-02-09,New_Strait_Times,0,0,0,0,0,1
2020-01-28,Thomson_Reuters,0,0,0,0,0,1
2020-12-15,New_Strait_Times,0,0,0,0,0,1
2021-03-15,Thomson_Reuters,0,0,0,0,0,1
2020-02-20,Channel_News_Asia,0,0,0,0,0,2
2020-11-20,New_Strait_Times,0,0,0,0,1,3
2020-01-17,Thomson_Reuters,0,0,1,0,0,1
2021-03-17,Thomson_Reuters,0,0,0,0,0,1
2020-06-08,The_Wall_Street_Journal,0,0,0,0,0,1
2021-03-22,Thomson_Reuters,0,0,2,0,0,1
2021-04-05,The_Phnom_Penh_Post,0,0,0,0,0,1
2020-10-06,Manila_Bulletin,1,1,0,0,0,2
2021-01-13,Manila_Bulletin,0,0,0,0,0,1
2012-09-13,Financial_Times,0,0,0,0,1,2
2012-03-21,Financial_Times,0,0,0,0,2,1
2005-05-17,The_Wall_Street_Journal,0,0,0,0,0,1
2019-11-26,Thomson_Reuters,0,0,0,1,0,1
2004-09-17,The_Wall_Street_Journal,0,0,0,0,0,2
2015-10-16,Thomson_Reuters,1,0,0,0,0,1
2016-09-30,Thomson_Reuters,0,0,0,0,0,1
2017-05-03,Thomson_Reuters,0,0,0,0,0,1
2017-11-22,Thomson_Reuters,0,0,0,0,0,1
2018-09-25,The_Wall_Street_Journal,0,0,1,0,0,1
2015-02-23,Thomson_Reuters,0,0,0,0,0,1
1998-06-09,The_Wall_Street_Journal,0,0,1,0,0,1
2019-10-08,The_Jakarta_Post,0,0,0,0,1,1
2013-05-17,The_Phnom_Penh_Post,0,0,0,0,0,2
2006-09-26,The_Wall_Street_Journal,0,0,0,0,0,1
2015-08-20,The_Wall_Street_Journal,0,0,0,0,0,2
2009-05-21,The_Wall_Street_Journal,0,0,0,0,0,1
2016-01-24,The_Jakarta_Post,0,0,0,0,0,1
2005-03-15,The_Wall_Street_Journal,0,0,0,0,0,1
2001-05-08,The_Wall_Street_Journal,0,0,0,0,0,1
2015-05-31,The_Wall_Street_Journal,0,0,0,0,0,1
2019-11-30,The_Jakarta_Post,0,1,0,0,1,4
2007-12-17,The_Wall_Street_Journal,0,0,0,0,0,1
2019-09-17,The_Wall_Street_Journal,0,0,3,0,0,1
2010-05-07,The_Wall_Street_Journal,0,0,0,0,0,1
2014-09-25,The_Wall_Street_Journal,0,0,0,1,0,1
2009-09-10,Thomson_Reuters,0,0,0,0,0,1
1999-09-29,The_Wall_Street_Journal,0,0,2,0,0,1
2015-02-22,Thomson_Reuters,0,0,0,0,0,1
2012-03-26,Financial_Times,0,0,0,0,0,2
2018-09-22,The_Wall_Street_Journal,0,0,0,0,0,1
2018-12-13,Thomson_Reuters,0,0,0,0,0,1
2018-05-10,Thomson_Reuters,0,0,0,0,0,1
2010-09-07,The_Wall_Street_Journal,0,0,1,0,0,1
2016-11-19,The_Jakarta_Post,0,0,0,0,1,1
2013-01-28,Financial_Times,0,0,0,0,3,2
2017-10-13,The_Jakarta_Post,0,0,0,0,0,1
2010-03-03,The_Wall_Street_Journal,0,1,0,0,0,1
2014-01-09,Thomson_Reuters,0,0,0,0,0,1
2002-03-18,The_Wall_Street_Journal,0,0,0,0,0,1
2006-07-08,The_Wall_Street_Journal,0,0,0,0,0,1
2018-09-20,Thomson_Reuters,0,0,0,0,0,4
2012-11-16,Channel_News_Asia,0,0,0,0,0,1
2017-05-08,Thomson_Reuters,0,0,0,0,0,1
2019-12-10,Channel_News_Asia,0,0,0,1,0,1
2005-12-16,The_Wall_Street_Journal,0,0,0,0,0,1
2010-12-20,The_Wall_Street_Journal,0,0,0,0,0,1
2007-07-12,The_Wall_Street_Journal,0,0,0,0,0,1
2011-09-11,Financial_Times,0,0,0,0,0,1
2016-10-13,The_Jakarta_Post,0,0,0,0,0,1
2005-06-13,The_Wall_Street_Journal,0,0,0,0,0,1
