date,source,supply_side,demand_side,financial_risk,geopolitical_risk,esg_regulation,natural_factor,topic_0_prob,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,dominant_LDA_topic,dominant_dictionary_topic
2010-06-02,Thomson_Reuters,0,0,0,0,0,1,0.07385321,0.0,0.0,0.9254055,0.0,3,natural_factor
2011-07-18,Thomson_Reuters,0,0,0,0,0,1,0.04107174,0.0,0.0,0.95827985,0.0,3,natural_factor
2016-02-12,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.87810653,0.10872033,0.012223045,2,natural_factor
2018-01-22,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.114663444,0.8840195,0.0,3,natural_factor
2008-10-20,Thomson_Reuters,2,0,0,0,0,1,0.0,0.0,0.034452952,0.9547022,0.010513423,3,supply_side
2013-09-19,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.8296728,0.1695517,0.0,2,supply_side
2016-04-05,Thomson_Reuters,1,0,0,0,0,1,0.06391343,0.0,0.5812609,0.3544994,0.0,2,supply_side
2014-04-21,Thomson_Reuters,0,0,0,0,0,1,0.079874896,0.0,0.0,0.9195634,0.0,3,natural_factor
2016-10-31,Thomson_Reuters,0,0,1,0,0,1,0.072364256,0.0,0.26856992,0.65876335,0.0,3,financial_risk
2010-06-10,Thomson_Reuters,0,0,1,0,0,1,0.024003148,0.0,0.09135221,0.88443553,0.0,3,financial_risk
2010-04-19,Thomson_Reuters,0,0,1,0,0,1,0.057845782,0.0,0.24658032,0.6721801,0.023217238,3,financial_risk
2011-01-24,Thomson_Reuters,0,1,1,0,0,1,0.0,0.0,0.08690305,0.9122604,0.0,3,demand_side
2011-07-18,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.20416978,0.79514766,0.0,3,natural_factor
2011-10-17,Thomson_Reuters,0,0,1,0,0,1,0.0,0.0,0.11392667,0.87708867,0.0,3,financial_risk
2014-10-08,Thomson_Reuters,0,0,0,0,0,1,0.31951264,0.0,0.47749653,0.20241751,0.0,2,natural_factor
2016-07-11,Thomson_Reuters,0,0,0,0,0,1,0.15564623,0.0,0.7165145,0.12747909,0.0,2,natural_factor
2010-07-19,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.0,0.9987165,0.0,3,natural_factor
2017-01-23,Thomson_Reuters,0,0,0,0,0,1,0.946705,0.0,0.0,0.05259505,0.0,0,natural_factor
2010-04-19,Thomson_Reuters,0,0,1,0,0,1,0.04867482,0.0,0.13685946,0.81416124,0.0,3,financial_risk
2014-11-06,Thomson_Reuters,0,1,0,0,0,1,0.03697644,0.0,0.06167112,0.90101415,0.0,3,demand_side
2019-07-22,Thomson_Reuters,0,0,1,0,0,1,0.04991093,0.0,0.0,0.9493826,0.0,3,financial_risk
2018-01-22,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.11843509,0.8807726,0.0,3,natural_factor
2012-11-15,Thomson_Reuters,0,0,0,0,0,1,0.012667376,0.0,0.10115101,0.87877625,0.0,3,natural_factor
2012-07-20,Thomson_Reuters,2,0,1,0,0,1,0.36401197,0.0,0.0,0.63558114,0.0,3,supply_side
2012-04-18,Thomson_Reuters,0,0,1,0,0,1,0.12589633,0.0,0.0,0.8734413,0.0,3,financial_risk
2011-03-29,Thomson_Reuters,0,0,0,0,0,1,0.1277229,0.0,0.18564008,0.68606436,0.0,3,natural_factor
2014-12-22,Thomson_Reuters,1,0,1,0,0,1,0.060259007,0.0,0.0,0.93360204,0.0,3,supply_side
2013-01-25,Thomson_Reuters,0,0,0,0,0,1,0.078467995,0.0,0.0,0.92099965,0.0,3,natural_factor
2019-01-29,Thomson_Reuters,0,0,0,1,0,1,0.0,0.0,0.5490665,0.45004657,0.0,2,geopolitical_risk
2013-07-25,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.34525263,0.653159,0.0,3,natural_factor
2017-01-24,Thomson_Reuters,0,0,0,0,0,1,0.41956484,0.05397531,0.5012775,0.0,0.0247729,2,natural_factor
2016-08-16,Thomson_Reuters,0,1,1,0,0,1,0.0,0.0,0.6223996,0.3634847,0.013685746,2,demand_side
2017-02-07,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.0,0.9841801,0.0,3,natural_factor
2019-07-22,Thomson_Reuters,0,0,1,0,0,1,0.09711293,0.0,0.0,0.9022436,0.0,3,financial_risk
2015-10-22,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.66649854,0.31162813,0.020773174,2,natural_factor
2019-10-21,Thomson_Reuters,0,0,0,1,0,1,0.06692167,0.0,0.033526648,0.8991946,0.0,3,geopolitical_risk
2013-04-22,Thomson_Reuters,0,0,2,0,0,1,0.0,0.0,0.0,0.99877477,0.0,3,financial_risk
2013-04-17,Thomson_Reuters,0,2,1,0,0,1,0.05800541,0.0,0.03758424,0.9041707,0.0,3,demand_side
2012-05-30,Thomson_Reuters,0,1,0,0,0,1,0.03761369,0.0,0.15771048,0.8043607,0.0,3,demand_side
2012-09-21,Thomson_Reuters,0,0,0,0,0,1,0.21163079,0.0,0.1806521,0.6074749,0.0,3,natural_factor
2010-10-18,Thomson_Reuters,0,0,1,0,0,1,0.05681814,0.0,0.0,0.9424349,0.0,3,financial_risk
2014-11-14,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.0,0.9985033,0.0,3,natural_factor
2012-07-23,Thomson_Reuters,1,0,0,0,0,1,0.08139714,0.0,0.06426035,0.8539798,0.0,3,supply_side
2015-06-10,Thomson_Reuters,0,0,1,0,0,1,0.33589014,0.0,0.0,0.6632147,0.0,3,financial_risk
2015-01-20,Thomson_Reuters,0,1,1,0,0,1,0.0,0.0,0.0,0.9988649,0.0,3,demand_side
2013-03-06,Thomson_Reuters,1,0,0,0,0,1,0.0,0.015783781,0.81180465,0.171731,0.0,2,supply_side
2018-07-23,Thomson_Reuters,0,1,2,0,0,1,0.0,0.0,0.118002884,0.8813372,0.0,3,financial_risk
2016-02-03,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.39423642,0.60294056,0.0,3,natural_factor
2011-01-24,Thomson_Reuters,0,0,1,0,0,1,0.04809608,0.0,0.0,0.95089245,0.0,3,financial_risk
2013-10-21,Thomson_Reuters,3,0,0,0,0,2,0.05117413,0.0,0.0,0.94808006,0.0,3,supply_side
2014-11-15,Thomson_Reuters,0,0,0,0,0,1,0.058950484,0.0,0.44433588,0.4963129,0.0,3,natural_factor
2010-06-01,Thomson_Reuters,0,0,0,0,0,1,0.04960856,0.0,0.025221996,0.9247006,0.0,3,natural_factor
2010-01-25,Thomson_Reuters,0,0,1,0,0,1,0.0534407,0.0,0.13157497,0.81464285,0.0,3,financial_risk
2013-04-09,Thomson_Reuters,0,1,0,0,0,1,0.0,0.0,0.020188354,0.93505293,0.04446185,3,demand_side
2013-09-30,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.6850019,0.30553547,0.0,2,supply_side
2010-06-30,Thomson_Reuters,1,0,0,0,0,1,0.030548377,0.0,0.03074816,0.9383142,0.0,3,supply_side
2008-10-20,Thomson_Reuters,1,0,1,0,0,1,0.0,0.0,0.0,0.99908227,0.0,3,supply_side
2015-09-28,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.5143268,0.4838808,0.0,2,supply_side
2015-04-21,Thomson_Reuters,0,0,0,0,0,1,0.5900132,0.0,0.16319284,0.24449287,0.0,0,natural_factor
2015-01-16,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.22820662,0.7688642,0.0,3,natural_factor
2019-01-23,Channel_News_Asia,0,1,0,0,0,3,0.033005986,0.0,0.0,0.9663334,0.0,3,natural_factor
2017-07-25,Thomson_Reuters,1,0,1,0,0,1,0.06380798,0.0,0.0,0.9353812,0.0,3,supply_side
2016-03-21,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.63684535,0.36145613,0.0,2,supply_side
2014-04-21,Thomson_Reuters,0,0,0,0,0,1,0.070707984,0.0,0.0,0.9286763,0.0,3,natural_factor
2019-07-26,Thomson_Reuters,0,0,1,1,0,1,0.0,0.0,0.7055548,0.29368567,0.0,2,financial_risk
2011-07-18,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.07922433,0.9200825,0.0,3,natural_factor
2013-10-02,Thomson_Reuters,1,0,0,0,1,1,0.023496022,0.0,0.7288399,0.23504563,0.012543112,2,supply_side
2011-10-17,Thomson_Reuters,0,0,1,0,0,1,0.0,0.0,0.1402924,0.8208574,0.03835821,3,financial_risk
2015-06-23,Thomson_Reuters,0,0,0,0,0,1,0.018214583,0.0,0.067876555,0.91354954,0.0,3,natural_factor
2011-02-16,Thomson_Reuters,0,0,0,0,0,1,0.0,0.018020544,0.17703737,0.8044487,0.0,3,natural_factor
2010-10-27,Thomson_Reuters,0,0,1,0,0,1,0.04855127,0.0,0.064418525,0.8867478,0.0,3,financial_risk
2019-06-27,Thomson_Reuters,0,0,0,0,0,2,0.42630446,0.0,0.47916776,0.094038025,0.0,2,natural_factor
2014-11-28,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.0,0.998743,0.0,3,supply_side
2017-07-05,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0661227,0.42355728,0.4971335,0.0,3,natural_factor
2018-07-23,Thomson_Reuters,0,0,2,1,0,1,0.0,0.0,0.1493822,0.8499811,0.0,3,financial_risk
2014-11-13,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.45208144,0.5422242,0.0,3,natural_factor
2014-06-23,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.8790096,0.120475,0.0,2,natural_factor
2010-01-25,Thomson_Reuters,0,0,1,0,0,1,0.058437373,0.0,0.056844104,0.88431525,0.0,3,financial_risk
2015-12-09,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.5632926,0.43537387,0.0,2,supply_side
2010-06-18,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.0795262,0.91992605,0.0,3,natural_factor
2010-01-25,Thomson_Reuters,1,0,0,0,0,1,0.02843278,0.0,0.0,0.97060484,0.0,3,supply_side
2016-03-10,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.5753125,0.42324072,0.0,2,supply_side
2011-04-18,Thomson_Reuters,0,0,1,0,0,1,0.0,0.0,0.056825254,0.9425257,0.0,3,financial_risk
2017-11-01,Thomson_Reuters,0,0,0,0,0,1,0.09116578,0.0,0.7900854,0.118320175,0.0,2,natural_factor
2016-04-14,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.48137057,0.5173845,0.0,3,supply_side
2019-04-22,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.020074626,0.97916,0.0,3,natural_factor
2015-11-04,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.6552585,0.3436485,0.0,2,natural_factor
2010-06-02,Thomson_Reuters,0,0,1,0,0,1,0.05201287,0.0,0.04071762,0.90690255,0.0,3,financial_risk
2018-09-05,Thomson_Reuters,0,0,0,0,0,1,0.0362464,0.0,0.1845176,0.7788923,0.0,3,natural_factor
2016-05-03,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.7658897,0.20666794,0.026610928,2,natural_factor
2016-04-06,Thomson_Reuters,0,0,0,0,0,1,0.8209919,0.0,0.12820984,0.044338316,0.0,0,natural_factor
2016-12-23,Thomson_Reuters,0,0,0,0,0,1,0.19698404,0.0,0.6242142,0.17573729,0.0,2,natural_factor
2016-10-28,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.38843468,0.6099651,0.0,3,natural_factor
2016-06-30,Thomson_Reuters,0,0,1,0,0,1,0.056911938,0.0,0.5085802,0.43423563,0.0,2,financial_risk
2016-02-22,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.691169,0.30700603,0.0,2,supply_side
2013-07-30,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.47460094,0.52492195,0.0,3,supply_side
2017-07-24,Thomson_Reuters,1,0,1,0,0,1,0.057731587,0.0,0.0,0.9415959,0.0,3,supply_side
2016-07-15,Thomson_Reuters,1,1,0,0,0,1,0.0,0.0,0.0,0.9987357,0.0,3,supply_side
2010-10-29,Thomson_Reuters,0,1,0,0,0,1,0.0,0.0,0.0,0.9881468,0.010698624,3,demand_side
2015-09-08,Thomson_Reuters,0,0,1,0,0,1,0.049798254,0.0,0.36303493,0.5869358,0.0,3,financial_risk
2018-07-24,Channel_News_Asia,0,0,2,1,0,1,0.0,0.0,0.14527975,0.8540752,0.0,3,financial_risk
2011-04-18,Thomson_Reuters,0,0,1,0,0,1,0.016045509,0.0,0.1847947,0.7987754,0.0,3,financial_risk
2014-03-21,Thomson_Reuters,0,0,0,0,0,1,0.27804586,0.0,0.69381976,0.0,0.027216785,2,natural_factor
2018-12-15,Thomson_Reuters,1,0,0,0,0,1,0.05582456,0.0,0.8758515,0.06802566,0.0,2,supply_side
2010-07-06,Thomson_Reuters,0,0,1,0,0,1,0.0,0.0,0.1551684,0.8441979,0.0,3,financial_risk
2018-03-05,Thomson_Reuters,0,0,0,0,0,1,0.07454462,0.0,0.33168894,0.59306353,0.0,3,natural_factor
2017-06-08,Thomson_Reuters,0,0,0,0,0,1,0.12051844,0.0,0.84561557,0.03315768,0.0,2,natural_factor
2010-06-02,Thomson_Reuters,0,0,0,0,0,1,0.057697214,0.0,0.0,0.9412329,0.0,3,natural_factor
2019-07-25,Thomson_Reuters,0,0,1,1,0,1,0.0,0.0,0.7055568,0.2936836,0.0,2,financial_risk
2014-11-17,Thomson_Reuters,0,0,0,0,0,1,0.048929635,0.0,0.6080606,0.28450653,0.058307495,2,natural_factor
2017-04-06,Thomson_Reuters,0,0,0,0,0,1,0.0,0.07826652,0.0,0.92046976,0.0,3,natural_factor
2013-05-20,Thomson_Reuters,2,0,1,0,0,1,0.20804186,0.0,0.3411604,0.42541292,0.025338743,3,supply_side
2010-10-28,Thomson_Reuters,1,0,0,0,0,1,0.047954235,0.0,0.033406373,0.90455765,0.013969401,3,supply_side
2015-01-20,Thomson_Reuters,1,0,1,0,0,1,0.0,0.0,0.0,0.9911166,0.0,3,supply_side
2015-10-22,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.65817446,0.33935702,0.0,2,natural_factor
2012-06-06,Thomson_Reuters,0,1,1,0,0,1,0.097423986,0.0,0.10947675,0.79284096,0.0,3,demand_side
2012-02-08,Thomson_Reuters,1,0,1,0,0,1,0.14731503,0.0,0.11741957,0.73489165,0.0,3,supply_side
2018-04-20,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.88651186,0.11171195,0.0,2,natural_factor
2016-03-08,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.6593873,0.33859903,0.0,2,supply_side
2015-11-27,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.7088914,0.28934854,0.0,2,supply_side
2018-02-15,Thomson_Reuters,2,0,0,0,0,1,0.09226576,0.0,0.0,0.9061089,0.0,3,supply_side
2013-04-22,Thomson_Reuters,0,0,2,0,0,1,0.0,0.0,0.0,0.9989905,0.0,3,financial_risk
2017-04-17,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.54430807,0.4432984,0.011436452,2,natural_factor
2023-07-19,Thomson_Reuters,0,0,0,0,0,1,0.115499206,0.052186918,0.8224027,0.0,0.0,2,natural_factor
2023-07-20,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.5494257,0.4465027,0.0,2,natural_factor
2022-12-07,The_Business_Times,0,0,0,0,0,1,0.10702753,0.0,0.799302,0.09311048,0.0,2,natural_factor
2022-10-18,Financial_Times,0,1,0,1,0,1,0.88847303,0.0,0.0,0.11049124,0.0,0,demand_side
2023-01-05,Thomson_Reuters,0,0,0,0,0,1,0.64153093,0.0,0.17543554,0.116000555,0.06673783,0,natural_factor
2022-11-16,Financial_Times,0,2,4,0,2,1,0.2164582,0.0,0.60509884,0.15016034,0.028243145,2,financial_risk
2022-01-28,Thomson_Reuters,0,0,0,0,0,1,0.102289036,0.0,0.8601982,0.029432084,0.0,2,natural_factor
2022-04-07,Financial_Times,0,0,0,0,0,1,0.1259369,0.010557326,0.2224291,0.6407706,0.0,3,natural_factor
2023-02-17,Thomson_Reuters,0,0,1,0,0,1,0.54162794,0.0,0.0,0.45743948,0.0,0,financial_risk
2022-11-25,Thomson_Reuters,0,0,0,0,0,1,0.8352706,0.0,0.044991072,0.11949691,0.0,0,natural_factor
2022-08-10,The_Business_Times,1,1,0,0,1,1,0.6343655,0.0,0.0,0.11749758,0.24792093,0,supply_side
2023-04-11,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.8092845,0.1897325,0.0,2,natural_factor
2022-06-11,Viet_Nam_News,0,0,0,0,0,1,0.71539,0.0,0.052339762,0.0,0.23195638,0,natural_factor
2022-11-07,The_Business_Times,0,0,0,0,0,1,0.7511993,0.0,0.0,0.2483191,0.0,0,natural_factor
2022-01-28,Financial_Times,0,0,1,0,0,1,0.0,0.0,0.9992144,0.0,0.0,2,financial_risk
2023-04-03,Bangkok_Post,1,0,1,0,1,2,0.895844,0.0,0.0,0.079188235,0.024613174,0,natural_factor
2023-02-28,JoongAng_Daily,0,0,0,0,0,1,0.7119619,0.0,0.26725736,0.0,0.020345045,0,natural_factor
2022-08-31,The_Business_Times,0,0,0,0,0,1,0.45692766,0.0,0.0,0.54229337,0.0,3,natural_factor
2022-08-31,Bangkok_Post,1,0,1,0,2,1,0.987306,0.0,0.0,0.012265175,0.0,0,esg_regulation
2023-01-13,Bangkok_Post,0,0,0,0,0,2,0.98092604,0.0,0.0,0.0,0.013282929,0,natural_factor
2022-04-08,Financial_Times,1,1,1,1,0,1,0.19419108,0.0,0.70652354,0.09557784,0.0,2,supply_side
2022-05-03,Financial_Times,2,0,0,1,1,1,0.580078,0.0,0.3242594,0.06348237,0.032097265,0,supply_side
2022-01-26,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.9986112,0.0,0.0,2,natural_factor
2022-05-01,The_Phnom_Penh_Post,0,0,0,0,0,1,0.29675213,0.0,0.10496292,0.5979463,0.0,3,natural_factor
2022-02-16,New_Strait_Times,0,0,0,0,0,2,0.9581961,0.033234544,0.0,0.0,0.0,0,natural_factor
2023-05-30,Thomson_Reuters,0,0,0,0,0,1,0.3993897,0.0,0.0,0.5990137,0.0,3,natural_factor
2022-12-07,New_Strait_Times,0,0,0,0,0,2,0.5891578,0.0,0.40979865,0.0,0.0,0,natural_factor
2022-04-21,Financial_Times,1,0,0,0,0,1,0.9489368,0.0,0.02799287,0.012359156,0.010656293,0,supply_side
2023-02-28,Thomson_Reuters,1,0,0,0,0,1,0.33134353,0.0,0.0,0.66724217,0.0,3,supply_side
2022-12-29,Bangkok_Post,1,0,1,0,0,2,0.6415255,0.0,0.0,0.3580748,0.0,0,natural_factor
2022-01-26,Financial_Times,0,0,0,0,0,1,0.0,0.0,0.99881667,0.0,0.0,2,natural_factor
2022-04-12,Thomson_Reuters,0,0,0,0,0,1,0.6802204,0.0,0.16682553,0.15237027,0.0,0,natural_factor
2023-03-15,Thomson_Reuters,0,0,0,0,0,1,0.083487555,0.0,0.75659555,0.0,0.15881322,2,natural_factor
2022-04-08,Financial_Times,0,0,1,0,0,1,0.49382415,0.013311969,0.1007922,0.39196774,0.0,0,financial_risk
2022-10-11,New_Strait_Times,0,0,1,0,0,1,0.825163,0.0,0.019390587,0.10869344,0.04668412,0,financial_risk
2023-01-11,The_Business_Times,0,0,0,0,0,1,0.64838564,0.0,0.0,0.35035387,0.0,0,natural_factor
2022-04-11,Thomson_Reuters,0,0,0,0,0,1,0.46369419,0.0,0.16834806,0.29554898,0.07219525,0,natural_factor
2022-10-03,The_Business_Times,0,0,0,0,0,1,0.8904999,0.0,0.08644668,0.02257439,0.0,0,natural_factor
2022-04-21,Thomson_Reuters,2,0,1,1,0,1,0.0,0.0,0.61499524,0.36723784,0.017543228,2,supply_side
2022-05-29,Financial_Times,0,0,1,0,0,1,0.50499666,0.0,0.331404,0.15751587,0.0,0,financial_risk
2023-04-03,Manila_Bulletin,0,0,0,0,0,1,0.65172887,0.0,0.0,0.3471366,0.0,0,natural_factor
2022-11-22,Thomson_Reuters,0,0,1,0,0,1,0.38596156,0.0,0.0,0.6127103,0.0,3,financial_risk
2022-10-12,The_Business_Times,0,0,0,0,0,1,0.67729294,0.0,0.0,0.3222544,0.0,0,natural_factor
2022-03-03,Financial_Times,0,0,3,0,0,2,0.7118758,0.0,0.1751267,0.11179106,0.0,0,financial_risk
2023-04-27,The_Business_Times,0,0,0,0,0,1,0.79919785,0.0,0.1618013,0.0,0.037995256,0,natural_factor
2022-01-29,New_Strait_Times,0,0,0,0,0,1,0.0,0.0,0.98237485,0.016620971,0.0,2,natural_factor
2022-11-15,Financial_Times,0,0,0,0,0,2,0.3850957,0.0,0.17182949,0.44275266,0.0,3,natural_factor
2022-06-01,The_Business_Times,1,0,1,0,0,1,0.5601348,0.0,0.0,0.4390872,0.0,0,supply_side
2023-01-11,Financial_Times,1,0,0,0,0,1,0.96214426,0.0,0.0,0.0,0.03739773,0,supply_side
2023-06-08,Thomson_Reuters,0,0,0,1,0,1,0.40277466,0.0,0.4880481,0.026649311,0.082441755,2,geopolitical_risk
2022-11-03,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.8168765,0.18208797,0.0,2,natural_factor
2023-06-1,Bangkok_Post,0,0,0,0,0,2,0.71444136,0.0,0.0,0.23311727,0.05193298,0,natural_factor
2023-04-18,Financial_Times,1,0,0,1,0,1,0.9991182,0.0,0.0,0.0,0.0,0,supply_side
2022-04-28,Financial_Times,1,1,0,0,0,2,0.8787689,0.0,0.0,0.035354458,0.08561867,0,natural_factor
2022-04-28,Financial_Times,1,1,0,0,0,1,0.80351526,0.0,0.0395115,0.15206431,0.0,0,supply_side
2023-04-10,The_Business_Times,1,0,0,0,0,1,0.8454377,0.0,0.0,0.15349251,0.0,0,supply_side
2022-03-14,Financial_Times,0,0,0,1,0,1,0.62714124,0.0,0.31957233,0.0,0.053120896,0,geopolitical_risk
2023-06-6,Bangkok_Post,0,0,0,0,0,1,0.84089804,0.0,0.0,0.0,0.15072182,0,natural_factor
2023-01-11,Thomson_Reuters,0,0,0,0,0,1,0.62887454,0.0,0.0,0.3697879,0.0,0,natural_factor
2023-01-05,The_Business_Times,0,0,0,0,0,1,0.7373117,0.0,0.11991844,0.07297388,0.06952305,0,natural_factor
2022-05-26,The_Business_Times,1,0,0,0,0,2,0.65940297,0.0,0.0,0.3396556,0.0,0,natural_factor
2022-04-08,Thomson_Reuters,0,0,0,0,0,1,0.16593005,0.0,0.7344918,0.098861456,0.0,2,natural_factor
2022-04-30,Financial_Times,1,1,0,1,0,2,0.142349,0.0,0.12129644,0.73082775,0.0,3,natural_factor
2022-10-11,The_Business_Times,1,1,0,0,0,1,0.6700583,0.0,0.0,0.32887784,0.0,0,supply_side
2023-01-30,Manila_Bulletin,0,0,0,0,0,1,0.6307929,0.026076842,0.20839818,0.13436715,0.0,0,natural_factor
2022-10-12,New_Strait_Times,0,0,0,0,0,1,0.5263584,0.0,0.45158136,0.0,0.021496756,0,natural_factor
2023-04-18,Manila_Bulletin,0,0,0,0,0,1,0.8258107,0.0,0.0,0.17253113,0.0,0,natural_factor
2022-08-16,Financial_Times,0,0,0,0,0,1,0.23809738,0.0,0.5831884,0.17819336,0.0,2,natural_factor
2023-01-15,Manila_Bulletin,0,0,0,0,0,1,0.668247,0.0,0.03865426,0.29270548,0.0,0,natural_factor
2023-05-28,Financial_Times,0,0,0,0,0,1,0.0,0.0,0.96727914,0.03198668,0.0,2,natural_factor
2022-11-26,Thomson_Reuters,0,0,0,0,0,1,0.8317575,0.0,0.02939504,0.13859613,0.0,0,natural_factor
2023-02-17,Financial_Times,0,0,1,0,0,1,0.551576,0.0,0.0,0.44744062,0.0,0,financial_risk
2022-11-22,Thomson_Reuters,1,0,2,0,0,1,0.41727656,0.0,0.18858899,0.39383298,0.0,0,financial_risk
2022-03-28,Thomson_Reuters,0,2,1,0,0,1,0.16115916,0.0,0.08191301,0.75653356,0.0,3,demand_side
2022-03-28,Thomson_Reuters,0,1,1,0,0,1,0.080648266,0.0,0.10613524,0.812807,0.0,3,demand_side
2022-12-26,Financial_Times,1,0,0,0,0,1,0.94469845,0.0,0.0,0.054892067,0.0,0,supply_side
2022-11-22,Financial_Times,1,1,0,0,0,1,0.45802706,0.0,0.41176283,0.11494938,0.015207814,0,supply_side
2023-06-02,The_Business_Times,0,0,2,0,0,1,0.059743624,0.0,0.52040267,0.41932753,0.0,2,financial_risk
2022-11-03,The_Business_Times,0,0,1,0,0,1,0.38992363,0.0,0.0,0.60880023,0.0,3,financial_risk
2022-03-29,Thomson_Reuters,0,1,1,0,0,1,0.06643211,0.0,0.07198235,0.8612607,0.0,3,demand_side
2022-09-02,Financial_Times,0,0,1,0,0,1,0.9604529,0.0,0.01544411,0.023987582,0.0,0,financial_risk
2022-04-27,Financial_Times,0,0,1,0,0,2,0.32529214,0.0,0.28800675,0.38642144,0.0,3,natural_factor
2023-03-01,The_Business_Times,0,0,2,0,0,1,0.36709002,0.0,0.0,0.6321291,0.0,3,financial_risk
2022-11-23,The_Business_Times,0,0,2,1,0,1,0.54062647,0.0,0.0,0.45866016,0.0,0,financial_risk
2023-01-05,The_Business_Times,0,0,0,0,0,1,0.5389389,0.0,0.078398235,0.3741466,0.0,0,natural_factor
2022-10-26,JoongAng_Daily,0,1,0,0,0,1,0.66722214,0.0,0.0,0.08499362,0.24667507,0,demand_side
2022-10-08,The_Business_Times,0,0,0,0,0,1,0.978406,0.0,0.0,0.011679847,0.0,0,natural_factor
2023-01-12,The_Business_Times,0,0,0,0,0,1,0.99921465,0.0,0.0,0.0,0.0,0,natural_factor
2022-06-18,JoongAng_Daily,0,0,1,0,0,2,0.84697247,0.0,0.0,0.11572931,0.0370881,0,natural_factor
2023-03-13,Bangkok_Post,1,0,0,1,0,1,0.93898886,0.0,0.0,0.060480528,0.0,0,supply_side
2023-02-01,Financial_Times,0,0,0,0,0,1,0.120360956,0.0,0.7560119,0.12336919,0.0,2,natural_factor
2022-04-25,The_Business_Times,0,0,1,0,0,1,0.8502601,0.0,0.1124928,0.0,0.03691965,0,financial_risk
2023-06-10,Bangkok_Post,1,0,0,0,0,1,0.89377683,0.0,0.0,0.01589533,0.08982973,0,supply_side
2022-08-17,Financial_Times,0,0,3,0,0,1,0.34055343,0.0,0.6089364,0.049132027,0.0,2,financial_risk
2022-01-14,Financial_Times,1,0,0,0,0,1,0.883918,0.0,0.0,0.11494502,0.0,0,supply_side
2022-12-15,Manila_Bulletin,0,0,0,0,0,1,0.8051523,0.0,0.0,0.1457958,0.04831229,0,natural_factor
2022-11-24,Manila_Bulletin,0,0,0,0,4,1,0.93502694,0.0,0.017282793,0.0,0.0474315,0,esg_regulation
2023-01-31,Financial_Times,0,0,0,0,0,1,0.0,0.0,0.8278699,0.17144528,0.0,2,natural_factor
2023-01-17,Financial_Times,2,0,1,0,0,1,0.94784456,0.0,0.046690557,0.0,0.0,0,supply_side
2023-06-01,Financial_Times,1,0,0,0,0,1,0.89719456,0.0,0.044555433,0.0,0.05804013,0,supply_side
2022-03-01,New_Strait_Times,0,0,0,0,0,2,0.9327314,0.0,0.06671203,0.0,0.0,0,natural_factor
2022-05-06,The_Business_Times,1,0,0,0,0,2,0.9875593,0.0,0.0,0.011670996,0.0,0,natural_factor
2023-02-06,The_Business_Times,0,0,0,0,0,1,0.64642555,0.0,0.0,0.3525953,0.0,0,natural_factor
2023-05-30,Thomson_Reuters,0,0,1,0,0,1,0.09234741,0.0,0.274198,0.62351185,0.0,3,financial_risk
